message,concepts
"(47, 28, 19, 0)","[((11, 1, 2), (1, 1, 1)), ((11, 3, 2), (1, 1, 1)), ((11, 1, 2), (1, 1, 1)), ((11, 1, 2), (1, 1, 1)), ((11, 1, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((11, 3, 2), (1, 1, 1)), ((11, 1, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((11, 3, 2), (1, 1, 1)), ((11, 1, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((11, 3, 2), (1, 1, 1)), ((11, 1, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((11, 3, 2), (1, 1, 1)), ((12, 3, 2), (1, 1, 1)), ((11, 3, 2), (1, 1, 1)), ((13, 1, 2), (1, 1, 1)), ((11, 1, 2), (1, 1, 1))]"
"(47, 28, 22, 0)","[((14, 11, 2), (1, 1, 1)), ((14, 11, 2), (1, 1, 1)), ((14, 11, 2), (1, 1, 1)), ((14, 11, 2), (1, 1, 1)), ((14, 11, 2), (1, 1, 1)), ((14, 11, 2), (1, 1, 1))]"
"(47, 28, 40, 0)","[((12, 11, 2), (1, 1, 1)), ((10, 11, 2), (1, 1, 1)), ((10, 11, 2), (1, 1, 1)), ((12, 11, 2), (1, 1, 1)), ((10, 11, 2), (1, 1, 1)), ((10, 11, 2), (1, 1, 1)), ((12, 11, 2), (1, 1, 1)), ((12, 11, 2), (1, 1, 1)), ((12, 11, 2), (1, 1, 1)), ((10, 11, 2), (1, 1, 1)), ((12, 11, 2), (1, 1, 1)), ((12, 11, 2), (1, 1, 1)), ((10, 11, 2), (1, 1, 1)), ((10, 11, 2), (1, 1, 1)), ((12, 11, 2), (1, 1, 1)), ((12, 11, 2), (1, 1, 1)), ((10, 11, 2), (1, 1, 1)), ((10, 11, 2), (1, 1, 1))]"
"(47, 29, 5, 0)","[(('?', 6, 2), (0, 1, 1)), (('?', 7, 2), (0, 1, 1)), (('?', 6, 2), (0, 1, 1)), (('?', 6, 2), (0, 1, 1)), (('?', 7, 2), (0, 1, 1)), (('?', 6, 2), (0, 1, 1)), (('?', 6, 2), (0, 1, 1)), (('?', 6, 2), (0, 1, 1)), (('?', 6, 2), (0, 1, 1)), (('?', 7, 2), (0, 1, 1)), (('?', 6, 2), (0, 1, 1)), (('?', 6, 2), (0, 1, 1))]"
"(47, 35, 22, 0)","[((14, 2, 2), (1, 1, 1)), ((14, 11, 2), (1, 1, 1))]"
"(47, 40, 5, 0)","[((13, 3, 2), (1, 1, 1)), ((13, 1, 2), (1, 1, 1)), ((13, 3, 2), (1, 1, 1)), ((13, 1, 2), (1, 1, 1)), ((13, 3, 2), (1, 1, 1)), ((13, 1, 2), (1, 1, 1)), ((13, 3, 2), (1, 1, 1)), ((13, 1, 2), (1, 1, 1)), ((11, 5, 2), (1, 1, 1)), ((11, 5, 2), (1, 1, 1)), ((11, 5, 2), (1, 1, 1)), ((13, 3, 2), (1, 1, 1)), ((13, 1, 2), (1, 1, 1)), ((11, 5, 2), (1, 1, 1)), ((13, 3, 2), (1, 1, 1)), ((11, 5, 2), (1, 1, 1)), ((13, 1, 2), (1, 1, 1)), ((11, 5, 2), (1, 1, 1)), ((13, 3, 2), (1, 1, 1)), ((11, 5, 2), (1, 1, 1)), ((11, 5, 2), (1, 1, 1)), ((13, 1, 2), (1, 1, 1)), ((13, 3, 2), (1, 1, 1))]"
"(47, 40, 10, 0)","[((13, '?', 2), (1, 0, 1))]"
"(47, 40, 19, 0)","[((13, 5, 2), (1, 1, 1)), ((13, 5, 2), (1, 1, 1)), ((13, 5, 2), (1, 1, 1)), ((13, 5, 2), (1, 1, 1)), ((13, 5, 2), (1, 1, 1)), ((13, 5, 2), (1, 1, 1)), ((13, 5, 2), (1, 1, 1))]"
"(47, 40, 22, 0)","[((13, 2, 2), (1, 1, 1)), ((13, 2, 2), (1, 1, 1)), ((13, 2, 2), (1, 1, 1)), ((13, 2, 2), (1, 1, 1)), ((11, 14, 2), (1, 1, 1)), ((13, 2, 2), (1, 1, 1))]"
"(47, 40, 40, 0)","[((13, 9, 8), (1, 1, 1)), ((13, 9, 8), (1, 1, 1)), ((13, 9, 8), (1, 1, 1)), ((13, 9, 0), (1, 1, 1)), ((13, 15, 2), (1, 1, 1)), ((13, 14, 2), (1, 1, 1)), ((13, 14, 2), (1, 1, 1)), ((13, 14, 2), (1, 1, 1)), ((13, 15, 2), (1, 1, 1)), ((1, 15, 2), (1, 1, 1)), ((13, 14, 2), (1, 1, 1)), ((13, 14, 2), (1, 1, 1)), ((13, 4, 0), (1, 1, 1)), ((13, 9, 8), (1, 1, 1)), ((13, 4, 0), (1, 1, 1)), ((13, 9, 2), (1, 1, 1)), ((13, 9, 0), (1, 1, 1)), ((13, 0, 2), (1, 1, 1)), ((13, 0, 2), (1, 1, 1)), ((13, 4, 0), (1, 1, 1)), ((13, 4, 8), (1, 1, 1)), ((13, 0, 2), (1, 1, 1)), ((13, 0, 2), (1, 1, 1)), ((13, 9, 8), (1, 1, 1)), ((13, 2, 2), (1, 1, 1)), ((13, 9, 8), (1, 1, 1)), ((13, 0, 2), (1, 1, 1)), ((13, 0, 2), (1, 1, 1)), ((13, 15, 2), (1, 1, 1)), ((13, 9, 2), (1, 1, 1)), ((13, 9, 0), (1, 1, 1)), ((13, 4, 8), (1, 1, 1)), ((13, 4, 0), (1, 1, 1)), ((13, 4, 8), (1, 1, 1)), ((13, 9, 8), (1, 1, 1)), ((13, 0, 2), (1, 1, 1)), ((13, 14, 2), (1, 1, 1)), ((13, 14, 2), (1, 1, 1)), ((13, 15, 2), (1, 1, 1)), ((13, 4, 8), (1, 1, 1)), ((13, 4, 8), (1, 1, 1)), ((13, 0, 2), (1, 1, 1)), ((13, 9, 8), (1, 1, 1)), ((13, 14, 2), (1, 1, 1)), ((13, 15, 2), (1, 1, 1)), ((13, 4, 8), (1, 1, 1))]"
"(47, 40, 42, 0)","[((13, 2, 2), (1, 1, 1)), ((10, 15, 2), (1, 1, 1)), ((11, 15, 2), (1, 1, 1)), ((10, 15, 2), (1, 1, 1)), ((11, 15, 2), (1, 1, 1)), ((11, 15, 2), (1, 1, 1)), ((10, 15, 2), (1, 1, 1)), ((10, 0, 2), (1, 1, 1)), ((12, 15, 2), (1, 1, 1)), ((10, 15, 2), (1, 1, 1)), ((12, 0, 2), (1, 1, 1)), ((10, 0, 2), (1, 1, 1)), ((1, 15, 2), (1, 1, 1)), ((12, 15, 2), (1, 1, 1)), ((11, 15, 2), (1, 1, 1)), ((12, 0, 2), (1, 1, 1)), ((12, 0, 2), (1, 1, 1)), ((12, 15, 2), (1, 1, 1)), ((12, 15, 2), (1, 1, 1)), ((10, 0, 2), (1, 1, 1)), ((10, 15, 2), (1, 1, 1)), ((11, 15, 2), (1, 1, 1)), ((12, 0, 2), (1, 1, 1)), ((12, 15, 2), (1, 1, 1)), ((10, 0, 2), (1, 1, 1)), ((11, 15, 2), (1, 1, 1)), ((10, 0, 2), (1, 1, 1)), ((12, 15, 2), (1, 1, 1)), ((13, 2, 2), (1, 1, 1)), ((12, 0, 2), (1, 1, 1)), ((10, 15, 2), (1, 1, 1)), ((10, 15, 2), (1, 1, 1)), ((12, 0, 2), (1, 1, 1)), ((10, 0, 2), (1, 1, 1)), ((10, 0, 2), (1, 1, 1)), ((12, 15, 2), (1, 1, 1)), ((10, 0, 2), (1, 1, 1)), ((10, 15, 2), (1, 1, 1)), ((12, 15, 2), (1, 1, 1)), ((11, 15, 2), (1, 1, 1)), ((12, 15, 2), (1, 1, 1)), ((10, 0, 2), (1, 1, 1))]"
"(47, 40, 47, 0)","[((13, 9, 2), (1, 1, 1))]"
"(47, 41, 5, 0)","[(('?', 1, 2), (0, 1, 1)), (('?', 1, 2), (0, 1, 1)), (('?', 3, 2), (0, 1, 1)), (('?', 5, 2), (0, 1, 1)), (('?', 3, 2), (0, 1, 1)), (('?', 5, 2), (0, 1, 1)), (('?', 5, 2), (0, 1, 1)), (('?', 1, 2), (0, 1, 1)), (('?', 3, 2), (0, 1, 1)), (('?', 5, 2), (0, 1, 1)), (('?', 1, 2), (0, 1, 1)), (('?', 3, 2), (0, 1, 1)), (('?', 1, 2), (0, 1, 1)), (('?', 1, 2), (0, 1, 1)), (('?', 1, 2), (0, 1, 1)), (('?', 3, 2), (0, 1, 1))]"
"(47, 41, 22, 0)","[((14, 2, 2), (1, 1, 1)), ((14, 2, 2), (1, 1, 1)), ((14, 2, 2), (1, 1, 1)), ((14, 2, 2), (1, 1, 1)), ((14, 2, 2), (1, 1, 1)), ((14, 2, 2), (1, 1, 1)), ((14, 2, 2), (1, 1, 1)), ((14, 14, 2), (1, 1, 1)), ((14, 14, 2), (1, 1, 1)), ((14, 14, 2), (1, 1, 1))]"
"(47, 42, 2, 0)","[((1, 5, 2), (1, 1, 1)), ((1, 5, 2), (1, 1, 1)), ((1, 5, 2), (1, 1, 1)), ((1, 5, 2), (1, 1, 1)), ((1, 5, 2), (1, 1, 1)), ((1, 5, 2), (1, 1, 1)), ((1, 5, 2), (1, 1, 1))]"
"(47, 42, 5, 0)","[(('?', 5, 2), (0, 1, 1)), (('?', 5, 2), (0, 1, 1)), (('?', '?', 2), (0, 0, 1)), (('?', 2, 2), (0, 1, 1)), (('?', 1, 2), (0, 1, 1)), (('?', 0, 2), (0, 1, 1)), (('?', 3, 2), (0, 1, 1)), (('?', 1, 2), (0, 1, 1)), (('?', 3, 2), (0, 1, 1)), ((1, 5, 2), (1, 1, 1))]"
"(47, 42, 22, 0)","[((9, 15, 2), (1, 1, 1)), (('?', 14, 2), (0, 1, 1)), (('?', 14, 2), (0, 1, 1)), (('?', 2, 2), (0, 1, 1)), (('?', 2, 2), (0, 1, 1)), ((15, 2, 2), (1, 1, 1)), (('?', 2, 2), (0, 1, 1)), (('?', 0, 2), (0, 1, 1)), ((15, 2, 2), (1, 1, 1)), ((0, 15, 2), (1, 1, 1)), (('?', 0, 2), (0, 1, 1)), (('?', 2, 2), (0, 1, 1)), (('?', 0, 2), (0, 1, 1)), (('?', 14, 2), (0, 1, 1)), (('?', 14, 2), (0, 1, 1)), (('?', 0, 2), (0, 1, 1)), (('?', 2, 2), (0, 1, 1)), (('?', 2, 2), (0, 1, 1)), (('?', 14, 2), (0, 1, 1)), (('?', 0, 2), (0, 1, 1)), (('?', 2, 2), (0, 1, 1)), (('?', 0, 2), (0, 1, 1))]"
"(47, 42, 40, 0)","[((7, 0, 2), (1, 1, 1)), ((7, 0, 2), (1, 1, 1)), ((1, 0, 2), (1, 1, 1)), ((7, 0, 2), (1, 1, 1)), ((7, 0, 2), (1, 1, 1)), ((1, 0, 2), (1, 1, 1)), ((7, 0, 2), (1, 1, 1)), ((1, 15, 2), (1, 1, 1)), ((7, 0, 2), (1, 1, 1)), ((1, 15, 2), (1, 1, 1)), ((1, 0, 2), (1, 1, 1)), ((1, 0, 2), (1, 1, 1)), ((7, 0, 2), (1, 1, 1)), ((1, 0, 2), (1, 1, 1)), ((7, 0, 2), (1, 1, 1)), ((1, 0, 2), (1, 1, 1)), ((1, 15, 2), (1, 1, 1)), ((1, 15, 2), (1, 1, 1)), ((1, 0, 2), (1, 1, 1)), ((1, 0, 2), (1, 1, 1))]"
"(47, 42, 42, 0)","[(('?', 0, 2), (0, 1, 1))]"
"(47, 43, 5, 0)","[(('?', 6, 2), (0, 1, 1)), ((14, '?', 2), (1, 0, 1)), ((14, '?', 2), (1, 0, 1)), ((14, '?', 2), (1, 0, 1)), ((14, '?', 2), (1, 0, 1)), ((14, '?', 2), (1, 0, 1)), ((14, '?', 2), (1, 0, 1)), ((14, '?', 2), (1, 0, 1))]"
"(47, 43, 14, 0)","[((14, 13, 2), (1, 1, 1))]"
"(47, 43, 22, 0)","[((14, 14, 2), (1, 1, 1))]"
"(47, 43, 29, 0)","[((14, 6, 2), (1, 1, 1))]"
"(47, 43, 43, 0)","[((14, 7, 2), (1, 1, 1)), ((14, 7, 2), (1, 1, 1)), ((14, 7, 2), (1, 1, 1)), ((14, 7, 2), (1, 1, 1))]"
"(47, 47, 5, 0)","[(('?', 4, 2), (0, 1, 1)), (('?', 9, 0), (0, 1, 1)), (('?', 4, 0), (0, 1, 1)), (('?', 4, 8), (0, 1, 1)), (('?', 9, 8), (0, 1, 1)), (('?', 9, 8), (0, 1, 1)), (('?', 4, 2), (0, 1, 1)), (('?', 9, 2), (0, 1, 1)), (('?', 9, 2), (0, 1, 1)), (('?', 4, 2), (0, 1, 1)), (('?', 9, 2), (0, 1, 1)), (('?', 4, 8), (0, 1, 1)), (('?', 9, 0), (0, 1, 1)), (('?', 4, 0), (0, 1, 1)), ((15, 9, 0), (1, 1, 1)), (('?', 9, 0), (0, 1, 1)), (('?', 4, 0), (0, 1, 1)), (('?', 4, 2), (0, 1, 1)), (('?', 9, 8), (0, 1, 1)), (('?', 9, 0), (0, 1, 1)), (('?', 9, 8), (0, 1, 1)), (('?', 9, 2), (0, 1, 1)), (('?', 4, 0), (0, 1, 1)), (('?', 9, 8), (0, 1, 1)), (('?', 4, 0), (0, 1, 1)), (('?', 9, 0), (0, 1, 1)), (('?', 4, 8), (0, 1, 1)), (('?', 4, 2), (0, 1, 1)), (('?', 9, 8), (0, 1, 1)), (('?', 4, 2), (0, 1, 1)), (('?', 9, 8), (0, 1, 1)), (('?', 9, 0), (0, 1, 1)), (('?', 4, 8), (0, 1, 1)), (('?', 7, 2), (0, 1, 1)), (('?', 4, 8), (0, 1, 1)), (('?', 9, 2), (0, 1, 1)), (('?', 4, 0), (0, 1, 1)), (('?', 4, 0), (0, 1, 1)), (('?', 4, 2), (0, 1, 1)), (('?', 9, 2), (0, 1, 1)), (('?', 9, 2), (0, 1, 1)), (('?', 4, 2), (0, 1, 1))]"
"(47, 47, 14, 0)","[((14, 13, 2), (1, 1, 1))]"
"(47, 47, 16, 0)","[((6, 12, 2), (1, 1, 1)), ((15, 4, 2), (1, 1, 1)), ((15, 4, 2), (1, 1, 1))]"
"(47, 47, 22, 0)","[((14, 14, 2), (1, 1, 1)), ((14, 14, 2), (1, 1, 1)), ((9, 0, 2), (1, 1, 1)), ((14, 14, 2), (1, 1, 1)), ((14, 15, 2), (1, 1, 1)), ((15, 0, 2), (1, 1, 1)), ((0, 15, 2), (1, 1, 1)), ((9, 0, 2), (1, 1, 1)), ((14, 15, 2), (1, 1, 1)), ((0, 15, 2), (1, 1, 1)), ((15, 0, 2), (1, 1, 1)), ((9, 0, 2), (1, 1, 1)), ((0, 0, 2), (1, 1, 1)), ((14, 0, 2), (1, 1, 1)), ((14, 0, 2), (1, 1, 1)), ((0, 0, 2), (1, 1, 1)), ((14, 14, 2), (1, 1, 1)), ((0, 15, 2), (1, 1, 1)), ((14, 15, 2), (1, 1, 1)), ((14, 0, 2), (1, 1, 1)), ((14, 0, 2), (1, 1, 1)), ((0, 15, 2), (1, 1, 1))]"
"(47, 47, 35, 0)","[((14, 0, 2), (1, 1, 1)), ((14, 15, 2), (1, 1, 1)), ((14, 0, 2), (1, 1, 1)), ((14, 15, 2), (1, 1, 1)), ((14, 15, 2), (1, 1, 1)), ((14, 15, 2), (1, 1, 1)), ((14, 0, 2), (1, 1, 1)), ((14, 0, 2), (1, 1, 1)), ((14, 15, 2), (1, 1, 1)), ((14, 4, 2), (1, 1, 1)), ((14, 0, 2), (1, 1, 1))]"
"(47, 47, 47, 0)","[((14, 9, 2), (1, 1, 1)), ((14, 4, 2), (1, 1, 1)), ((14, 9, 8), (1, 1, 1)), ((14, 9, 2), (1, 1, 1)), ((14, 9, 8), (1, 1, 1)), ((14, 9, 8), (1, 1, 1)), ((14, 9, 8), (1, 1, 1)), ((14, 9, 2), (1, 1, 1)), ((14, 4, 8), (1, 1, 1)), ((14, 4, 2), (1, 1, 1)), ((14, 4, 2), (1, 1, 1)), ((14, 4, 8), (1, 1, 1)), ((14, 9, 8), (1, 1, 1)), ((14, 9, 0), (1, 1, 1)), ((14, 9, 2), (1, 1, 1)), ((14, 4, 0), (1, 1, 1)), ((14, 4, 8), (1, 1, 1)), ((14, 9, 8), (1, 1, 1)), ((14, 9, 2), (1, 1, 1)), ((14, 4, 0), (1, 1, 1)), ((14, 4, 2), (1, 1, 1)), ((14, 9, 0), (1, 1, 1)), ((14, 4, 0), (1, 1, 1)), ((14, 4, 2), (1, 1, 1)), ((14, 9, 0), (1, 1, 1)), ((14, 4, 0), (1, 1, 1)), ((14, 4, 8), (1, 1, 1)), ((14, 4, 0), (1, 1, 1)), ((14, 4, 0), (1, 1, 1)), ((14, 9, 0), (1, 1, 1)), ((14, 9, 8), (1, 1, 1)), ((14, 4, 2), (1, 1, 1)), ((14, 9, 2), (1, 1, 1)), ((14, 9, 2), (1, 1, 1)), ((14, 9, 2), (1, 1, 1)), ((14, 4, 8), (1, 1, 1)), ((14, 9, 0), (1, 1, 1)), ((14, 4, 2), (1, 1, 1)), ((14, 4, 8), (1, 1, 1)), ((14, 9, 0), (1, 1, 1)), ((14, 4, 0), (1, 1, 1)), ((14, 9, 0), (1, 1, 1)), ((14, 4, 0), (1, 1, 1))]"
"(48, 2, 2, 0)","[(('?', 9, '?'), (0, 1, 0))]"
"(48, 2, 19, 0)","[((10, 4, '?'), (1, 1, 0)), ((12, 4, '?'), (1, 1, 0)), ((10, 4, '?'), (1, 1, 0)), ((11, 9, '?'), (1, 1, 0)), ((12, 9, '?'), (1, 1, 0)), ((11, 9, '?'), (1, 1, 0)), ((12, 9, '?'), (1, 1, 0)), ((12, 4, '?'), (1, 1, 0)), (('?', 4, '?'), (0, 1, 0)), ((10, 4, '?'), (1, 1, 0)), ((11, 9, '?'), (1, 1, 0)), ((10, 4, '?'), (1, 1, 0)), ((11, 9, '?'), (1, 1, 0)), ((11, 9, '?'), (1, 1, 0)), ((10, 4, '?'), (1, 1, 0)), ((12, 9, '?'), (1, 1, 0)), ((12, 4, '?'), (1, 1, 0)), ((11, 9, '?'), (1, 1, 0)), ((12, 4, '?'), (1, 1, 0)), ((11, 9, '?'), (1, 1, 0)), ((10, 4, '?'), (1, 1, 0)), ((12, 9, '?'), (1, 1, 0)), ((10, 4, '?'), (1, 1, 0)), ((12, 4, '?'), (1, 1, 0)), ((12, 9, '?'), (1, 1, 0))]"
"(48, 5, 19, 0)","[((12, '?', '?'), (1, 0, 0)), ((11, '?', '?'), (1, 0, 0)), ((11, '?', '?'), (1, 0, 0)), ((12, '?', '?'), (1, 0, 0)), ((11, '?', '?'), (1, 0, 0)), ((11, '?', '?'), (1, 0, 0)), ((12, '?', '?'), (1, 0, 0)), ((12, '?', '?'), (1, 0, 0)), ((12, '?', '?'), (1, 0, 0)), ((12, '?', '?'), (1, 0, 0)), ((11, '?', '?'), (1, 0, 0)), ((12, '?', '?'), (1, 0, 0)), ((12, '?', '?'), (1, 0, 0)), ((12, '?', '?'), (1, 0, 0))]"
"(48, 10, 5, 0)","[((13, 7, '?'), (1, 1, 0)), ((13, 7, 1), (1, 1, 1)), ((13, 7, '?'), (1, 1, 0)), ((13, 6, '?'), (1, 1, 0)), ((13, 7, '?'), (1, 1, 0)), ((12, 7, '?'), (1, 1, 0)), ((13, 6, '?'), (1, 1, 0)), ((13, 7, '?'), (1, 1, 0)), ((13, 6, '?'), (1, 1, 0)), ((13, 6, '?'), (1, 1, 0)), ((13, 6, '?'), (1, 1, 0)), ((13, 7, '?'), (1, 1, 0)), ((13, 6, 1), (1, 1, 1)), ((13, 7, '?'), (1, 1, 0)), ((13, 7, '?'), (1, 1, 0))]"
"(48, 10, 7, 0)","[((13, 10, 14), (1, 1, 1))]"
"(48, 10, 32, 0)","[((12, 13, '?'), (1, 1, 0))]"
"(48, 10, 36, 0)","[((13, 6, 1), (1, 1, 1)), ((13, 7, 13), (1, 1, 1))]"
"(48, 10, 48, 0)","[((13, 8, '?'), (1, 1, 0)), ((13, 13, '?'), (1, 1, 0)), ((13, 10, '?'), (1, 1, 0)), ((13, 8, '?'), (1, 1, 0)), ((13, 10, '?'), (1, 1, 0)), ((13, 10, '?'), (1, 1, 0)), ((12, 13, '?'), (1, 1, 0)), ((13, 10, '?'), (1, 1, 0)), ((13, 8, '?'), (1, 1, 0)), ((12, 10, '?'), (1, 1, 0)), ((13, 13, '?'), (1, 1, 0)), ((13, 13, '?'), (1, 1, 0)), ((13, 8, '?'), (1, 1, 0)), ((13, 10, '?'), (1, 1, 0)), ((12, 8, '?'), (1, 1, 0)), ((13, 8, '?'), (1, 1, 0)), ((13, 8, '?'), (1, 1, 0)), ((13, 10, '?'), (1, 1, 0)), ((13, 13, '?'), (1, 1, 0)), ((13, 13, '?'), (1, 1, 0)), ((13, 13, '?'), (1, 1, 0)), ((13, 10, '?'), (1, 1, 0)), ((13, 13, '?'), (1, 1, 0)), ((13, 13, '?'), (1, 1, 0)), ((13, 10, '?'), (1, 1, 0)), ((13, 8, '?'), (1, 1, 0)), ((13, 13, '?'), (1, 1, 0)), ((13, 8, '?'), (1, 1, 0))]"
"(48, 12, 9, 0)","[((12, 6, '?'), (1, 1, 0))]"
"(48, 13, 19, 0)","[((10, 6, '?'), (1, 1, 0)), ((10, 6, '?'), (1, 1, 0))]"
"(48, 16, 2, 0)","[(('?', 9, '?'), (0, 1, 0)), (('?', 9, '?'), (0, 1, 0))]"
"(48, 19, 2, 0)","[((13, 9, '?'), (1, 1, 0)), ((13, 9, '?'), (1, 1, 0)), ((13, 4, '?'), (1, 1, 0)), ((13, 9, '?'), (1, 1, 0)), ((13, 4, '?'), (1, 1, 0)), ((13, 9, '?'), (1, 1, 0)), ((13, 9, 14), (1, 1, 1)), ((13, 4, '?'), (1, 1, 0)), ((13, 9, '?'), (1, 1, 0)), ((13, 4, '?'), (1, 1, 0)), ((13, 4, '?'), (1, 1, 0)), ((13, 9, '?'), (1, 1, 0))]"
"(48, 19, 5, 0)","[((13, '?', '?'), (1, 0, 0)), ((13, '?', '?'), (1, 0, 0))]"
"(48, 19, 16, 0)","[((13, 4, '?'), (1, 1, 0)), ((13, 4, '?'), (1, 1, 0)), ((13, 9, '?'), (1, 1, 0)), ((13, 9, '?'), (1, 1, 0)), ((13, 4, '?'), (1, 1, 0))]"
"(48, 19, 19, 0)","[((13, 4, '?'), (1, 1, 0))]"
"(48, 19, 30, 0)","[((13, 9, 14), (1, 1, 1))]"
"(48, 23, 10, 0)","[((12, 6, 9), (1, 1, 1)), ((10, 7, 9), (1, 1, 1)), ((10, 7, 9), (1, 1, 1)), ((12, 6, 4), (1, 1, 1)), ((12, 7, 9), (1, 1, 1))]"
"(48, 23, 19, 0)","[((13, 7, 11), (1, 1, 1)), ((13, 6, 4), (1, 1, 1)), ((13, 7, 9), (1, 1, 1)), ((13, 7, 11), (1, 1, 1)), ((13, 6, 4), (1, 1, 1)), ((13, 6, 11), (1, 1, 1)), ((13, 6, 4), (1, 1, 1)), ((13, 6, 11), (1, 1, 1)), ((13, 6, 4), (1, 1, 1)), ((13, 6, 11), (1, 1, 1)), ((13, 6, 4), (1, 1, 1)), ((13, 6, 11), (1, 1, 1)), ((13, 6, 4), (1, 1, 1)), ((13, 7, 4), (1, 1, 1)), ((13, 6, 4), (1, 1, 1)), ((13, 7, 9), (1, 1, 1)), ((13, 6, 4), (1, 1, 1)), ((13, 6, 4), (1, 1, 1)), ((13, 7, 4), (1, 1, 1))]"
